TransactionID,CustomerID,Date,Product,Quantity,Price,Category
T00411,C1016,2025-09-08,Curd,1,30,Dairy
T00412,C1016,2025-08-14,Cooking Oil,3,140,Grocery
T00412,C1016,2025-08-14,Dal,1,90,Grocery
T00412,C1016,2025-08-14,Juice,2,40,Beverages
T00413,C1011,2025-07-05,Toothpaste,2,60,Personal Care
T00413,C1011,2025-07-05,Shampoo,2,130,Personal Care
T00413,C1011,2025-07-05,Soap,1,35,Personal Care
T00413,C1011,2025-07-05,Milk,1,25,Dairy
T00414,C1011,2025-06-02,Juice,3,40,Beverages
T00414,C1011,2025-06-02,Bread,3,30,Bakery
T00414,C1011,2025-06-02,Butter,3,55,Dairy
T00415,C1011,2025-07-25,Shampoo,1,130,Personal Care
T00415,C1011,2025-07-25,Toothpaste,1,60,Personal Care
T00415,C1011,2025-07-25,Soap,3,35,Personal Care
T00415,C1011,2025-07-25,Eggs,2,60,Poultry & Protein
T00415,C1011,2025-07-25,Cake,1,120,Bakery
T00416,C1011,2025-12-10,Sugar,1,45,Grocery
T00416,C1011,2025-12-10,Milk,1,25,Dairy
T00416,C1011,2025-12-10,Coffee,1,180,Beverages
T00417,C1011,2025-10-27,Chocolate,1,50,Snacks
T00417,C1011,2025-10-27,Chips,2,20,Snacks
T00417,C1011,2025-10-27,Juice,1,40,Beverages
T00418,C1011,2025-07-20,Eggs,2,60,Poultry & Protein
T00418,C1011,2025-07-20,Butter,1,55,Dairy
T00418,C1011,2025-07-20,Bread,1,30,Bakery
T00418,C1011,2025-07-20,Shampoo,2,130,Personal Care
T00419,C1011,2025-07-14,Bread,1,30,Bakery
T00419,C1011,2025-07-14,Milk,3,25,Dairy
T00419,C1011,2025-07-14,Eggs,3,60,Poultry & Protein
T00419,C1011,2025-07-14,Tea,1,120,Beverages
T00420,C1031,2025-08-31,Rice,2,70,Grocery
T00420,C1031,2025-08-31,Salt,1,20,Grocery
T00420,C1031,2025-08-31,Cooking Oil,1,140,Grocery
T00420,C1031,2025-08-31,Dal,3,90,Grocery
T00421,C1031,2025-11-08,Milk,2,25,Dairy
T00421,C1031,2025-11-08,Butter,1,55,Dairy
T00421,C1031,2025-11-08,Shampoo,1,130,Personal Care
T00421,C1031,2025-11-08,Juice,2,40,Beverages
T00422,C1031,2025-10-18,Sugar,2,45,Grocery
T00422,C1031,2025-10-18,Milk,3,25,Dairy
T00422,C1031,2025-10-18,Coffee,1,180,Beverages
T00422,C1031,2025-10-18,Cookies,1,45,Bakery
T00423,C1031,2025-09-27,Coffee,2,180,Beverages
T00423,C1031,2025-09-27,Sugar,3,45,Grocery
T00423,C1031,2025-09-27,Milk,1,25,Dairy
T00423,C1031,2025-09-27,Cookies,2,45,Bakery
T00424,C1031,2025-09-23,Sugar,1,45,Grocery
T00424,C1031,2025-09-23,Coffee,2,180,Beverages
T00424,C1031,2025-09-23,Biscuits,1,25,Snacks
T00424,C1031,2025-09-23,Butter,1,55,Dairy
